Time,Position/LatitudeDegrees,Position/LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm/Value
2019-09-28T17:27:06.000+02:00,46.86596655845642,19.894221663475037,106.1,1559.8100000000002,173
2019-09-28T17:27:07.000+02:00,46.86596155166626,19.894261598587036,106.8,1562.5700000000002,173
2019-09-28T17:27:08.000+02:00,46.86595332622528,19.89430332183838,107.5,1565.35,173
2019-09-28T17:27:09.000+02:00,46.86594498157501,19.89433991909027,107.6,1568.17,173
2019-09-28T17:27:10.000+02:00,46.86593997478485,19.894378304481506,106.8,1571.0000000000002,173
2019-09-28T17:27:11.000+02:00,46.86593997478485,19.894418239593506,106.6,1573.9,170
2019-09-28T17:27:12.000+02:00,46.86593496799469,19.894461631774902,105.6,1576.8300000000002,170
2019-09-28T17:27:13.000+02:00,46.86592996120453,19.894501566886902,104.6,1579.8300000000002,170
2019-09-28T17:27:14.000+02:00,46.86592662334442,19.894538283348083,104.0,1582.84,170
2019-09-28T17:27:15.000+02:00,46.86591994762421,19.89457654953003,104.0,1585.8200000000002,170
2019-09-28T17:27:16.000+02:00,46.86591160297394,19.894618272781372,104.1,1588.8600000000001,171
2019-09-28T17:27:17.000+02:00,46.86590826511383,19.894654989242554,104.6,1591.9,171
2019-09-28T17:27:18.000+02:00,46.86590325832367,19.894696593284607,105.3,1594.92,171
2019-09-28T17:27:19.000+02:00,46.865901589393616,19.894736647605896,105.3,1597.9500000000003,171
2019-09-28T17:27:20.000+02:00,46.86590325832367,19.89477825164795,105.3,1600.98,171
2019-09-28T17:27:21.000+02:00,46.86590659618378,19.894819974899292,105.8,1604.0400000000002,172
2019-09-28T17:27:22.000+02:00,46.86590659618378,19.89486825466156,106.3,1607.1100000000001,172
2019-09-28T17:27:23.000+02:00,46.86590826511383,19.89491331577301,107.0,1610.27,172
2019-09-28T17:27:24.000+02:00,46.86590826511383,19.89495825767517,107.8,1613.45,172
2019-09-28T17:27:25.000+02:00,46.86590659618378,19.895004987716675,108.8,1616.65,172
2019-09-28T17:27:26.000+02:00,46.86590325832367,19.895049929618835,109.6,1619.88,173
2019-09-28T17:27:27.000+02:00,46.86590325832367,19.895093321800232,110.3,1623.1200000000001,173
2019-09-28T17:27:28.000+02:00,46.86590325832367,19.895138263702393,110.8,1626.38,173
2019-09-28T17:27:29.000+02:00,46.86590325832367,19.895179986953735,110.5,1629.65,173
2019-09-28T17:27:30.000+02:00,46.86590325832367,19.89522159099579,110.5,1632.9000000000003,173
2019-09-28T17:27:31.000+02:00,46.86590826511383,19.89526331424713,110.6,1636.1500000000003,174
2019-09-28T17:27:32.000+02:00,46.86590826511383,19.895304918289185,111.0,1639.39,174
2019-09-28T17:27:33.000+02:00,46.86590826511383,19.895349979400635,111.6,1642.6200000000001,174
2019-09-28T17:27:34.000+02:00,46.86591160297394,19.89538824558258,112.3,1645.8600000000001,174
2019-09-28T17:27:35.000+02:00,46.86591160297394,19.89542829990387,112.8,1649.0800000000002,174
2019-09-28T17:27:36.000+02:00,46.86591327190399,19.895461559295654,112.1,1652.2800000000002,172
2019-09-28T17:27:37.000+02:00,46.8659166097641,19.895503282546997,111.8,1655.42,172
2019-09-28T17:27:38.000+02:00,46.86591160297394,19.895543217658997,111.8,1658.56,172
2019-09-28T17:27:39.000+02:00,46.86590826511383,19.895581603050232,111.6,1661.69,172
2019-09-28T17:27:40.000+02:00,46.86590659618378,19.895623326301575,112.0,1664.8100000000002,172
2019-09-28T17:27:41.000+02:00,46.86590325832367,19.895663261413574,112.3,1667.93,172
2019-09-28T17:27:42.000+02:00,46.86590325832367,19.895704984664917,113.3,1671.0400000000002,172
2019-09-28T17:27:43.000+02:00,46.86590325832367,19.895743250846863,113.3,1674.16,172
2019-09-28T17:27:44.000+02:00,46.86590325832367,19.895783305168152,113.3,1677.2600000000002,172
2019-09-28T17:27:45.000+02:00,46.86590325832367,19.895819902420044,113.3,1680.3500000000001,172
2019-09-28T17:27:46.000+02:00,46.86589825153351,19.895856618881226,113.3,1683.41,173
2019-09-28T17:27:47.000+02:00,46.86589324474335,19.89589822292328,113.5,1686.4500000000003,173
2019-09-28T17:27:48.000+02:00,46.86588990688324,19.895936608314514,113.6,1689.5000000000002,173
2019-09-28T17:27:49.000+02:00,46.865888237953186,19.895978331565857,114.0,1692.5600000000002,173
2019-09-28T17:27:50.000+02:00,46.86588490009308,19.89601492881775,114.3,1695.6100000000001,173
2019-09-28T17:27:51.000+02:00,46.86587989330292,19.89605164527893,114.6,1698.6500000000003,173
2019-09-28T17:27:52.000+02:00,46.86587989330292,19.89608323574066,114.6,1701.65,173
2019-09-28T17:27:53.000+02:00,46.865874886512756,19.896119952201843,114.8,1704.5900000000001,173
2019-09-28T17:27:54.000+02:00,46.86587154865265,19.896153330802917,114.6,1707.5200000000002,173
2019-09-28T17:27:55.000+02:00,46.86586666107178,19.896188259124756,114.5,1710.4,173
2019-09-28T17:27:56.000+02:00,46.86586666107178,19.89622664451599,114.5,1713.2600000000002,171
2019-09-28T17:27:57.000+02:00,46.86586666107178,19.896268248558044,115.0,1716.13,171
2019-09-28T17:27:58.000+02:00,46.86586666107178,19.89630162715912,115.1,1719.03,171
2019-09-28T17:27:59.000+02:00,46.865861654281616,19.896336555480957,115.0,1721.9000000000003,171
2019-09-28T17:28:00.000+02:00,46.865856647491455,19.89636993408203,114.8,1724.73,171
2019-09-28T17:28:01.000+02:00,46.865851640701294,19.89640498161316,115.3,1727.5500000000002,171
2019-09-28T17:28:02.000+02:00,46.86584830284119,19.896438241004944,115.0,1730.3600000000001,171
2019-09-28T17:28:03.000+02:00,46.86584663391113,19.896479964256287,115.1,1733.14,171
2019-09-28T17:28:04.000+02:00,46.86584663391113,19.89651322364807,115.1,1735.9700000000003,171
2019-09-28T17:28:05.000+02:00,46.86584663391113,19.896549940109253,114.8,1738.76,171
2019-09-28T17:28:06.000+02:00,46.86584162712097,19.896589994430542,114.3,1741.5600000000002,171
2019-09-28T17:28:07.000+02:00,46.8658332824707,19.896626591682434,114.3,1744.3700000000001,171
2019-09-28T17:28:08.000+02:00,46.865829944610596,19.896663308143616,114.3,1747.2,171
2019-09-28T17:28:09.000+02:00,46.86582326889038,19.896693229675293,114.1,1750.0200000000002,171
2019-09-28T17:28:10.000+02:00,46.865816593170166,19.89672827720642,114.3,1752.8100000000002,171
2019-09-28T17:28:11.000+02:00,46.865811586380005,19.896764993667603,114.3,1755.5900000000001,173
2019-09-28T17:28:12.000+02:00,46.86580491065979,19.89680325984955,114.3,1758.3700000000001,173
2019-09-28T17:28:13.000+02:00,46.86579656600952,19.89684498310089,114.3,1761.1800000000003,173
2019-09-28T17:28:14.000+02:00,46.86579155921936,19.89688992500305,114.1,1764.0300000000002,173
2019-09-28T17:28:15.000+02:00,46.86578321456909,19.896931648254395,113.5,1766.93,173
2019-09-28T17:28:16.000+02:00,46.86577498912811,19.89696991443634,113.1,1769.8600000000001,174
2019-09-28T17:28:17.000+02:00,46.86576998233795,19.897006630897522,112.8,1772.8200000000002,174
2019-09-28T17:28:18.000+02:00,46.86576497554779,19.897048234939575,112.8,1775.7500000000002,174
2019-09-28T17:28:19.000+02:00,46.86576497554779,19.897093296051025,112.8,1778.72,174
2019-09-28T17:28:20.000+02:00,46.86576330661774,19.89713490009308,112.3,1781.7200000000003,174
2019-09-28T17:28:21.000+02:00,46.86576330661774,19.897174954414368,112.3,1784.7400000000002,174
2019-09-28T17:28:22.000+02:00,46.86576330661774,19.897218227386475,112.1,1787.7500000000002,174
2019-09-28T17:28:23.000+02:00,46.86575996875763,19.897259950637817,112.6,1790.8000000000002,174
2019-09-28T17:28:24.000+02:00,46.86575496196747,19.897304892539978,112.1,1794.0,174
2019-09-28T17:28:25.000+02:00,46.8657466173172,19.89734160900116,111.8,1797.26,174
2019-09-28T17:28:26.000+02:00,46.86574161052704,19.89737832546234,111.8,1800.38,174
2019-09-28T17:28:27.000+02:00,46.86572825908661,19.897419929504395,111.8,1803.46,174
2019-09-28T17:28:28.000+02:00,46.86572325229645,19.897456645965576,111.6,1806.6100000000001,174
2019-09-28T17:28:29.000+02:00,46.86571490764618,19.89749324321747,111.5,1809.7100000000003,174
2019-09-28T17:28:30.000+02:00,46.86571490764618,19.89753496646881,112.1,1812.7700000000002,174
2019-09-28T17:28:31.000+02:00,46.865713238716125,19.897576570510864,112.1,1815.8500000000001,174
2019-09-28T17:28:32.000+02:00,46.86571824550629,19.89761996269226,112.3,1818.9400000000003,174
2019-09-28T17:28:33.000+02:00,46.86571824550629,19.897663235664368,112.3,1822.0700000000002,174
2019-09-28T17:28:34.000+02:00,46.86571824550629,19.89770495891571,112.0,1825.2,174
2019-09-28T17:28:35.000+02:00,46.865713238716125,19.897743225097656,111.3,1828.3300000000002,174
2019-09-28T17:28:36.000+02:00,46.865708231925964,19.897779941558838,110.6,1831.46,175
2019-09-28T17:28:37.000+02:00,46.86570489406586,19.897819995880127,109.8,1834.54,175
2019-09-28T17:28:38.000+02:00,46.86570155620575,19.897858262062073,109.6,1837.6200000000003,175
2019-09-28T17:28:39.000+02:00,46.86570489406586,19.897904992103577,110.6,1840.7000000000003,175
2019-09-28T17:28:40.000+02:00,46.86570489406586,19.897944927215576,110.6,1843.8200000000002,175
2019-09-28T17:28:41.000+02:00,46.86570155620575,19.89798665046692,111.0,1846.9300000000003,175
2019-09-28T17:28:42.000+02:00,46.865699887275696,19.898019909858704,110.6,1850.0400000000002,175
2019-09-28T17:28:43.000+02:00,46.86569654941559,19.898056626319885,110.6,1853.0900000000001,175
2019-09-28T17:28:44.000+02:00,46.865694999694824,19.89809823036194,110.5,1856.1100000000001,175
2019-09-28T17:28:45.000+02:00,46.865686655044556,19.89813995361328,110.5,1859.15,175
2019-09-28T17:28:46.000+02:00,46.865681648254395,19.898176550865173,110.1,1862.21,175
2019-09-28T17:28:47.000+02:00,46.86567664146423,19.898221611976624,110.8,1865.25,175
2019-09-28T17:28:48.000+02:00,46.865673303604126,19.898263216018677,111.1,1868.3200000000002,175
2019-09-28T17:28:49.000+02:00,46.865668296813965,19.89830493927002,111.3,1871.4100000000003,175
2019-09-28T17:28:50.000+02:00,46.865668296813965,19.898346662521362,112.0,1874.5,175
2019-09-28T17:28:51.000+02:00,46.865663290023804,19.898384928703308,111.6,1877.6100000000001,172
2019-09-28T17:28:52.000+02:00,46.865659952163696,19.898428320884705,111.8,1880.71,172
2019-09-28T17:28:53.000+02:00,46.865654945373535,19.89847159385681,112.1,1883.8100000000002,172
2019-09-28T17:28:54.000+02:00,46.86565327644348,19.8985116481781,112.3,1886.9300000000003,172
2019-09-28T17:28:55.000+02:00,46.865649938583374,19.898549914360046,112.5,1890.0500000000002,172
2019-09-28T17:28:56.000+02:00,46.86564826965332,19.89859163761139,112.6,1893.16,170
2019-09-28T17:28:57.000+02:00,46.86564826965332,19.898633241653442,112.6,1896.2800000000002,170
2019-09-28T17:28:58.000+02:00,46.86564493179321,19.89867329597473,113.0,1899.4,170
2019-09-28T17:28:59.000+02:00,46.865641593933105,19.898714900016785,113.1,1902.5,170
2019-09-28T17:29:00.000+02:00,46.865636587142944,19.898756623268127,112.8,1905.6200000000001,170
2019-09-28T17:29:01.000+02:00,46.86563158035278,19.89879822731018,113.1,1908.7500000000002,172
2019-09-28T17:29:02.000+02:00,46.86562657356262,19.898844957351685,113.8,1911.8800000000003,172
2019-09-28T17:29:03.000+02:00,46.86562490463257,19.898886561393738,114.3,1915.0500000000002,172
2019-09-28T17:29:04.000+02:00,46.86562156677246,19.89892828464508,114.8,1918.23,172
2019-09-28T17:29:05.000+02:00,46.86562156677246,19.89896821975708,114.6,1921.41,172
2019-09-28T17:29:06.000+02:00,46.86562156677246,19.899011611938477,114.6,1924.56,173
2019-09-28T17:29:07.000+02:00,46.86562156677246,19.899051666259766,114.5,1927.7300000000002,173
2019-09-28T17:29:08.000+02:00,46.86561322212219,19.89909327030182,114.3,1930.8900000000003,173
2019-09-28T17:29:09.000+02:00,46.86560821533203,19.89913499355316,114.3,1934.0500000000002,173
2019-09-28T17:29:10.000+02:00,46.86560332775116,19.899171590805054,114.0,1937.2200000000003,173
2019-09-28T17:29:11.000+02:00,46.865598320961,19.899213314056396,113.8,1940.3600000000001,171
2019-09-28T17:29:12.000+02:00,46.86559498310089,19.89924991130829,113.6,1943.5000000000002,171
2019-09-28T17:29:13.000+02:00,46.86559498310089,19.89928662776947,113.5,1946.6100000000001,171
2019-09-28T17:29:14.000+02:00,46.86558997631073,19.899314999580383,113.1,1949.68,171
2019-09-28T17:29:15.000+02:00,46.86558997631073,19.899351596832275,113.1,1952.67,171
2019-09-28T17:29:16.000+02:00,46.865588307380676,19.89938497543335,112.6,1955.63,170
2019-09-28T17:29:17.000+02:00,46.86558163166046,19.899419903755188,112.1,1958.5500000000002,170
2019-09-28T17:29:18.000+02:00,46.8655766248703,19.89945662021637,112.0,1961.44,169
2019-09-28T17:29:19.000+02:00,46.86557161808014,19.899494886398315,112.0,1964.3300000000002,169
2019-09-28T17:29:20.000+02:00,46.865569949150085,19.899531602859497,111.8,1967.2300000000002,169
2019-09-28T17:29:21.000+02:00,46.86556661128998,19.899571657180786,112.1,1970.13,169
2019-09-28T17:29:22.000+02:00,46.86556327342987,19.899608254432678,112.3,1973.0400000000002,169
2019-09-28T17:29:23.000+02:00,46.865556597709656,19.899643301963806,112.3,1975.9300000000003,169
2019-09-28T17:29:24.000+02:00,46.86554825305939,19.899683237075806,112.3,1978.8200000000002,168
2019-09-28T17:29:25.000+02:00,46.865543246269226,19.89972162246704,112.3,1981.7200000000003,168
2019-09-28T17:29:26.000+02:00,46.865538239479065,19.89975655078888,112.3,1984.6500000000003,169
2019-09-28T17:29:27.000+02:00,46.86553490161896,19.899798274040222,112.3,1987.5500000000002,169
2019-09-28T17:29:28.000+02:00,46.865529894828796,19.899836659431458,112.1,1990.4700000000003,169
2019-09-28T17:29:29.000+02:00,46.865529894828796,19.89987325668335,112.1,1993.41,169
2019-09-28T17:29:30.000+02:00,46.865529894828796,19.89991331100464,111.8,1996.3300000000002,169
2019-09-28T17:29:31.000+02:00,46.865524888038635,19.89994990825653,111.8,1999.2500000000002,173
2019-09-28T17:29:31.257+02:00,46.865523602048015,19.899959338854437,111.8,2000.0,173
2019-09-28T17:29:32.000+02:00,46.865519881248474,19.899986624717712,111.8,2002.17,173
2019-09-28T17:29:33.000+02:00,46.865511655807495,19.900019884109497,111.8,2005.0700000000004,173
2019-09-28T17:29:34.000+02:00,46.865506649017334,19.90005660057068,111.8,2007.9700000000003,173
2019-09-28T17:29:35.000+02:00,46.86550331115723,19.90009331703186,112.1,2010.8500000000001,173
2019-09-28T17:29:36.000+02:00,46.86550164222717,19.900134921073914,112.3,2013.7200000000003,175
2019-09-28T17:29:37.000+02:00,46.865498304367065,19.900171637535095,112.3,2016.6200000000001,175
2019-09-28T17:29:38.000+02:00,46.865493297576904,19.900208234786987,112.6,2019.52,174
2019-09-28T17:29:39.000+02:00,46.86549162864685,19.90024495124817,112.3,2022.4100000000003,174
2019-09-28T17:29:40.000+02:00,46.865484952926636,19.900283217430115,112.6,2025.29,174
2019-09-28T17:29:41.000+02:00,46.86548328399658,19.900319933891296,112.6,2028.1800000000003,175
2019-09-28T17:29:42.000+02:00,46.86547827720642,19.900356650352478,112.6,2031.0600000000002,175
2019-09-28T17:29:43.000+02:00,46.86547827720642,19.900396585464478,112.3,2033.9300000000003,175
2019-09-28T17:29:44.000+02:00,46.86547493934631,19.900434970855713,111.8,2036.8200000000002,175
2019-09-28T17:29:45.000+02:00,46.86547327041626,19.900471568107605,112.0,2039.7100000000003,175
2019-09-28T17:29:46.000+02:00,46.8654682636261,19.90050494670868,111.6,2042.6000000000001,175
2019-09-28T17:29:47.000+02:00,46.86545991897583,19.900539994239807,111.5,2045.4600000000003,175
2019-09-28T17:29:48.000+02:00,46.86545658111572,19.900578260421753,111.5,2048.3,175
2019-09-28T17:29:49.000+02:00,46.86544990539551,19.900614976882935,111.1,2051.15,174
2019-09-28T17:29:50.000+02:00,46.86544322967529,19.900651574134827,111.1,2054.01,174
2019-09-28T17:29:51.000+02:00,46.86543822288513,19.90069329738617,110.8,2056.87,176
2019-09-28T17:29:52.000+02:00,46.86543655395508,19.900734901428223,110.6,2059.76,175
2019-09-28T17:29:53.000+02:00,46.86543655395508,19.90077495574951,110.0,2062.6800000000003,175
2019-09-28T17:29:54.000+02:00,46.86543166637421,19.900813221931458,109.6,2065.6100000000006,175
2019-09-28T17:29:55.000+02:00,46.86542332172394,19.90084993839264,109.5,2068.55,175
2019-09-28T17:29:56.000+02:00,46.86541831493378,19.900891661643982,109.8,2071.4900000000002,175
2019-09-28T17:29:57.000+02:00,46.865413308143616,19.900933265686035,109.8,2074.46,175
2019-09-28T17:29:58.000+02:00,46.86540997028351,19.900973320007324,109.6,2077.44,175
2019-09-28T17:29:59.000+02:00,46.86540997028351,19.901014924049377,109.6,2080.4300000000003,174
2019-09-28T17:30:00.000+02:00,46.86540496349335,19.90105664730072,109.3,2083.44,174
2019-09-28T17:30:01.000+02:00,46.86540162563324,19.901098251342773,109.0,2086.4700000000003,174
2019-09-28T17:30:02.000+02:00,46.86540162563324,19.901134967803955,108.6,2089.5,174
2019-09-28T17:30:03.000+02:00,46.865399956703186,19.9011732339859,108.3,2092.51,174
2019-09-28T17:30:04.000+02:00,46.86539661884308,19.90121328830719,108.0,2095.52,174
2019-09-28T17:30:05.000+02:00,46.865389943122864,19.901249885559082,107.6,2098.52,174
2019-09-28T17:30:06.000+02:00,46.865381598472595,19.901288270950317,108.1,2101.51,172
2019-09-28T17:30:07.000+02:00,46.865381598472595,19.9013249874115,108.1,2104.5200000000004,172
2019-09-28T17:30:08.000+02:00,46.86537826061249,19.901366591453552,109.0,2107.5000000000005,172
2019-09-28T17:30:09.000+02:00,46.865376591682434,19.901403307914734,109.1,2110.5,172
2019-09-28T17:30:10.000+02:00,46.86537325382233,19.901443243026733,109.1,2113.48,172
2019-09-28T17:30:11.000+02:00,46.86537158489227,19.901479959487915,109.3,2116.46,171
2019-09-28T17:30:12.000+02:00,46.865368247032166,19.90151822566986,109.3,2119.4100000000003,171
2019-09-28T17:30:13.000+02:00,46.865363240242004,19.90155827999115,109.3,2122.37,171
2019-09-28T17:30:14.000+02:00,46.86535823345184,19.90159499645233,109.1,2125.3300000000004,171
2019-09-28T17:30:15.000+02:00,46.865354895591736,19.901633262634277,109.3,2128.2900000000004,171
2019-09-28T17:30:16.000+02:00,46.865349888801575,19.90166997909546,109.1,2131.25,173
2019-09-28T17:30:17.000+02:00,46.865349888801575,19.90171492099762,109.8,2134.19,173
2019-09-28T17:30:18.000+02:00,46.865341663360596,19.901748299598694,110.3,2137.1800000000003,173
2019-09-28T17:30:19.000+02:00,46.865336656570435,19.901784896850586,111.0,2140.13,173
2019-09-28T17:30:20.000+02:00,46.865328311920166,19.901821613311768,111.1,2143.07,173
2019-09-28T17:30:21.000+02:00,46.865318298339844,19.90185832977295,111.1,2146.0099999999998,171
2019-09-28T17:30:22.000+02:00,46.86531329154968,19.90189492702484,111.3,2148.96,171
2019-09-28T17:30:23.000+02:00,46.86530828475952,19.901933312416077,111.3,2151.9000000000005,171
2019-09-28T17:30:24.000+02:00,46.86530828475952,19.90197491645813,111.1,2154.8500000000004,171
2019-09-28T17:30:25.000+02:00,46.865304946899414,19.902016639709473,111.5,2157.82,171
2019-09-28T17:30:26.000+02:00,46.865304946899414,19.902056574821472,111.3,2160.81,171
2019-09-28T17:30:27.000+02:00,46.86530327796936,19.902094960212708,111.5,2163.79,171
2019-09-28T17:30:28.000+02:00,46.86529994010925,19.902134895324707,111.5,2166.78,171
2019-09-28T17:30:29.000+02:00,46.86529994010925,19.90217661857605,111.3,2169.76,172
2019-09-28T17:30:30.000+02:00,46.86529493331909,19.902218222618103,110.8,2172.76,172
2019-09-28T17:30:31.000+02:00,46.86528491973877,19.902254939079285,110.8,2175.79,173
2019-09-28T17:30:32.000+02:00,46.86527991294861,19.902291655540466,110.8,2178.8,173
2019-09-28T17:30:33.000+02:00,46.86527156829834,19.90232825279236,110.5,2181.8,173
2019-09-28T17:30:34.000+02:00,46.86526656150818,19.902361631393433,110.3,2184.79,173
2019-09-28T17:30:35.000+02:00,46.86526155471802,19.902394890785217,110.3,2187.7500000000005,173
2019-09-28T17:30:36.000+02:00,46.86525821685791,19.9024316072464,109.8,2190.68,174
2019-09-28T17:30:37.000+02:00,46.865251660346985,19.90246832370758,110.0,2193.59,174
2019-09-28T17:30:38.000+02:00,46.86524498462677,19.902504920959473,109.8,2196.5000000000005,174
2019-09-28T17:30:39.000+02:00,46.86523997783661,19.90254497528076,109.5,2199.4100000000003,174
2019-09-28T17:30:40.000+02:00,46.86523497104645,19.902583241462708,109.1,2202.3300000000004,174
2019-09-28T17:30:41.000+02:00,46.865233302116394,19.902623295783997,109.3,2205.26,172
2019-09-28T17:30:42.000+02:00,46.865233302116394,19.902666568756104,109.6,2208.2000000000003,172
2019-09-28T17:30:43.000+02:00,46.86522996425629,19.902711629867554,109.5,2211.1800000000003,172
2019-09-28T17:30:44.000+02:00,46.86522996425629,19.902753233909607,110.1,2214.1900000000005,172
2019-09-28T17:30:45.000+02:00,46.865224957466125,19.902798295021057,109.8,2217.2200000000003,172
2019-09-28T17:30:46.000+02:00,46.86522161960602,19.902836561203003,110.1,2220.2900000000004,172
2019-09-28T17:30:47.000+02:00,46.8652149438858,19.902878284454346,110.1,2223.3500000000004,172
2019-09-28T17:30:48.000+02:00,46.86520826816559,19.902928233146667,110.6,2226.4300000000003,172
2019-09-28T17:30:49.000+02:00,46.86520326137543,19.90296995639801,110.6,2229.57,172
2019-09-28T17:30:50.000+02:00,46.865198254585266,19.903011560440063,110.3,2232.7200000000003,172
2019-09-28T17:30:51.000+02:00,46.865193247795105,19.903053283691406,110.3,2235.88,171
2019-09-28T17:30:52.000+02:00,46.865188241004944,19.90309488773346,110.1,2239.04,171
2019-09-28T17:30:53.000+02:00,46.865184903144836,19.90313494205475,110.3,2242.21,171
2019-09-28T17:30:54.000+02:00,46.86518323421478,19.903173327445984,110.3,2245.36,171
2019-09-28T17:30:55.000+02:00,46.86518323421478,19.903214931488037,110.5,2248.5000000000005,171
2019-09-28T17:30:56.000+02:00,46.865179896354675,19.903254985809326,110.3,2251.63,172
2019-09-28T17:30:57.000+02:00,46.865174889564514,19.90329658985138,110.3,2254.75,172
2019-09-28T17:30:58.000+02:00,46.865174889564514,19.903338313102722,110.1,2257.8900000000003,172
2019-09-28T17:30:59.000+02:00,46.86516988277435,19.903379917144775,110.3,2261.0200000000004,172
2019-09-28T17:31:00.000+02:00,46.86516499519348,19.903421640396118,110.6,2264.1500000000005,172
2019-09-28T17:31:01.000+02:00,46.865161657333374,19.903461575508118,110.8,2267.29,172
2019-09-28T17:31:02.000+02:00,46.865161657333374,19.903504967689514,110.8,2270.4300000000003,172
2019-09-28T17:31:03.000+02:00,46.86515665054321,19.903544902801514,111.1,2273.57,172
2019-09-28T17:31:04.000+02:00,46.86515498161316,19.90358328819275,111.6,2276.7200000000003,172
2019-09-28T17:31:05.000+02:00,46.865148305892944,19.903624892234802,112.0,2279.84,172
2019-09-28T17:31:06.000+02:00,46.86514329910278,19.903666615486145,112.1,2282.9700000000003,172
2019-09-28T17:31:07.000+02:00,46.86513829231262,19.9037082195282,112.3,2286.1200000000003,172
2019-09-28T17:31:08.000+02:00,46.86512994766235,19.90374493598938,112.5,2289.28,172
2019-09-28T17:31:09.000+02:00,46.8651282787323,19.90378165245056,112.0,2292.4,172
2019-09-28T17:31:10.000+02:00,46.86511993408203,19.903818249702454,111.6,2295.4800000000005,172
2019-09-28T17:31:11.000+02:00,46.86511492729187,19.903854966163635,111.3,2298.54,170
2019-09-28T17:31:12.000+02:00,46.8651065826416,19.903891563415527,110.8,2301.6,170
2019-09-28T17:31:13.000+02:00,46.86510157585144,19.90393328666687,110.3,2304.64,170
2019-09-28T17:31:14.000+02:00,46.86509656906128,19.90397322177887,110.3,2307.69,170
2019-09-28T17:31:15.000+02:00,46.865094900131226,19.904011607170105,110.1,2310.7400000000002,170
2019-09-28T17:31:16.000+02:00,46.86509156227112,19.904048323631287,110.1,2313.79,170
2019-09-28T17:31:17.000+02:00,46.86509156227112,19.90408492088318,110.0,2316.79,170
2019-09-28T17:31:18.000+02:00,46.86508822441101,19.904118299484253,109.5,2319.78,170
2019-09-28T17:31:19.000+02:00,46.86508655548096,19.904158234596252,109.3,2322.7300000000005,170
2019-09-28T17:31:20.000+02:00,46.86508321762085,19.904199957847595,109.1,2325.69,170
2019-09-28T17:31:21.000+02:00,46.86507833003998,19.90424156188965,108.8,2328.6800000000003,170
2019-09-28T17:31:22.000+02:00,46.865076661109924,19.9042866230011,108.8,2331.68,170
2019-09-28T17:31:23.000+02:00,46.86507332324982,19.904324889183044,109.1,2334.7100000000005,170
2019-09-28T17:31:24.000+02:00,46.86507332324982,19.904364943504333,109.0,2337.7400000000002,170
2019-09-28T17:31:25.000+02:00,46.86506998538971,19.90439999103546,109.1,2340.76,169
2019-09-28T17:31:26.000+02:00,46.865068316459656,19.904436588287354,108.8,2343.76,170
2019-09-28T17:31:27.000+02:00,46.865068316459656,19.90447163581848,108.6,2346.7400000000002,170
2019-09-28T17:31:28.000+02:00,46.86506497859955,19.904509902000427,108.5,2349.6800000000003,170
2019-09-28T17:31:29.000+02:00,46.86505997180939,19.90454661846161,108.3,2352.63,170
2019-09-28T17:31:30.000+02:00,46.865049958229065,19.9045832157135,108.3,2355.57,170
2019-09-28T17:31:31.000+02:00,46.865044951438904,19.904619932174683,108.6,2358.5000000000005,170
2019-09-28T17:31:32.000+02:00,46.865041613578796,19.90465998649597,109.1,2361.42,170
2019-09-28T17:31:33.000+02:00,46.865036606788635,19.904698252677917,109.3,2364.36,170
2019-09-28T17:31:34.000+02:00,46.865031599998474,19.904738306999207,110.0,2367.3,170
2019-09-28T17:31:35.000+02:00,46.86502659320831,19.904776573181152,110.3,2370.2500000000005,170
2019-09-28T17:31:36.000+02:00,46.865023255348206,19.904818296432495,110.1,2373.2200000000003,171
2019-09-28T17:31:37.000+02:00,46.86501657962799,19.904858231544495,110.1,2376.22,171
2019-09-28T17:31:38.000+02:00,46.865009903907776,19.90489661693573,110.1,2379.23,171
2019-09-28T17:31:39.000+02:00,46.865004897117615,19.904929995536804,110.1,2382.2400000000002,171
2019-09-28T17:31:40.000+02:00,46.864999890327454,19.904966592788696,110.3,2385.2000000000003,171
2019-09-28T17:31:41.000+02:00,46.86499488353729,19.905006647109985,110.8,2388.15,174
2019-09-28T17:31:42.000+02:00,46.864991664886475,19.90504825115204,110.6,2391.11,174
2019-09-28T17:31:43.000+02:00,46.86498999595642,19.90508496761322,110.6,2394.0800000000004,174
2019-09-28T17:31:44.000+02:00,46.86498999595642,19.905121564865112,110.3,2397.04,174
2019-09-28T17:31:45.000+02:00,46.86498498916626,19.905154943466187,109.3,2399.9700000000003,174
2019-09-28T17:31:46.000+02:00,46.86497664451599,19.90519654750824,108.8,2402.87,176
2019-09-28T17:31:47.000+02:00,46.86497163772583,19.90523326396942,108.3,2405.8100000000004,176
2019-09-28T17:31:48.000+02:00,46.86496663093567,19.905269980430603,107.8,2408.7400000000002,176
2019-09-28T17:31:49.000+02:00,46.86496329307556,19.905309915542603,108.0,2411.65,176
2019-09-28T17:31:50.000+02:00,46.86496162414551,19.905348300933838,107.8,2414.5800000000004,176
2019-09-28T17:31:51.000+02:00,46.86495327949524,19.90538990497589,107.0,2417.52,174
2019-09-28T17:31:52.000+02:00,46.86495327949524,19.90542995929718,106.6,2420.51,174
2019-09-28T17:31:53.000+02:00,46.86494827270508,19.905473232269287,106.6,2423.5,174
